latitude,longitude,precision,geohash
-85.0300000000,-170.0600000000,12,00zh60y06g1h
-85.0200000000,-170.0400000000,12,00zh6dsdsg63
-85.0100000000,-170.0200000000,12,00zh7h7hyg7m
-85.0000000000,-170.0000000000,12,00zh7w1z0gs3
-84.9900000000,-169.9800000000,12,00zhs0036gtw
-84.9800000000,-169.9600000000,12,00zhs3ygsgyd
-84.9700000000,-169.9400000000,12,00zhsgtmygzw
-84.9600000000,-169.9200000000,12,00zhtms01h0g
-84.9500000000,-169.9000000000,12,00zhtz6d7h1z
-84.9400000000,-169.8800000000,12,00zhy31hth6g
-84.9300000000,-169.8600000000,12,00zhydzwzhs0
-84.9200000000,-169.8400000000,12,00zhzhy31hth
-84.9100000000,-169.8200000000,12,00zhzwsg7hy0
-84.9000000000,-169.8000000000,12,00zm007mthzm
-84.8900000000,-169.7800000000,12,00zm0d1zzm03
-84.8800000000,-169.7600000000,12,00zm1h0d1m1m
-84.8700000000,-169.7400000000,12,00zm1mzh7m63
-84.8600000000,-169.7200000000,12,00zm1ztwtm7w
-84.8500000000,-169.7000000000,12,00zm63s0zmsd
-84.8400000000,-169.6800000000,12,00zm6g6g1mtw
-84.8300000000,-169.6600000000,12,00zm7m1m7myg
-84.8200000000,-169.6400000000,12,00zm7wzztmzz
-84.8100000000,-169.6200000000,12,00zms0y3zw0g
-84.8000000000,-169.6000000000,12,00zmsdth1w60
-84.7900000000,-169.5800000000,12,00zmth7w7w7h
-84.7800000000,-169.5600000000,12,00zmtw60tws0
-84.7700000000,-169.5400000000,12,00zmy00dzwtm
-84.7600000000,-169.5200000000,12,00zmy3zm1wy3
-84.7500000000,-169.5000000000,12,00zmygtz7wzm
-84.7400000000,-169.4800000000,12,00zmzms3tz0d
-84.7300000000,-169.4600000000,12,00zmzz6gzz1w
-84.7200000000,-169.4400000000,12,00zw031w1z6d
-84.7100000000,-169.4200000000,12,00zw0g007z7z
-84.7000000000,-169.4000000000,12,00zw1hydtzsg
-84.6900000000,-169.3800000000,12,00zw1wthzztz
-84.6800000000,-169.3600000000,12,00zw607z1zzh
-84.6700000000,-169.3400000000,12,00zw6d63s000
-84.6600000000,-169.3200000000,12,00zw7h0gy01h
-84.6500000000,-169.3000000000,12,00zw7mzw0063
-84.6400000000,-169.2800000000,12,00zw7zy0607m
-84.6300000000,-169.2600000000,12,00zws3sds0s3
-84.6200000000,-169.2400000000,12,00zwsg7hy0tw
-84.6100000000,-169.2200000000,12,00zwtm1z00yd
-84.6000000000,-169.2000000000,12,00zwtz0360zw
-84.5900000000,-169.1800000000,12,00zwy0ygs30g
-84.5800000000,-169.1600000000,12,00zwydtmy31z
-84.5700000000,-169.1400000000,12,00zwzhs0036g
-84.5600000000,-169.1200000000,12,00zwzw6d63s0
-84.5500000000,-169.1000000000,12,00zz001hs3th
-84.5400000000,-169.0800000000,12,00zz03zwy3y0
-84.5300000000,-169.0600000000,12,00zz0gy303zh
-84.5200000000,-169.0400000000,12,00zz1msg6d03
-84.5100000000,-169.0200000000,12,00zz1z7msd1m
-84.5000000000,-169.0000000000,12,00zz631zyd63
-84.4900000000,-168.9800000000,12,00zz6g0d0d7w
-84.4800000000,-168.9600000000,12,00zz7hzh6dsd
-84.4700000000,-168.9400000000,12,00zz7wtwsdtw
-84.4600000000,-168.9200000000,12,00zzs0s0ydyg
-84.4500000000,-168.9000000000,12,00zzsd6g0dzz
-84.4400000000,-168.8800000000,12,00zzth1m6g0g
-84.4300000000,-168.8600000000,12,00zztmzzsg60
-84.4200000000,-168.8400000000,12,00zztzy3yg7h
-84.4100000000,-168.8200000000,12,00zzy3th0gs0
-84.4000000000,-168.8000000000,12,00zzyg7w6gtm
-84.3900000000,-168.7800000000,12,00zzzm60sgy3
-84.3800000000,-168.7600000000,12,00zzzz0dygzm
-84.3700000000,-168.7400000000,12,030000zm1h0d
-84.3600000000,-168.7200000000,12,03000dtz7h1w
-84.3500000000,-168.7000000000,12,03001hs3th6d
-84.3400000000,-168.6800000000,12,03001w6gzh7z
-84.3300000000,-168.6600000000,12,0300601w1hsg
-84.3200000000,-168.6400000000,12,03006d007htz
-84.3100000000,-168.6200000000,12,03006gydthzh
-84.3000000000,-168.6000000000,12,03007mthzm00
-84.2900000000,-168.5800000000,12,03007z7z1m1h
-84.2800000000,-168.5600000000,12,0300s3637m63
-84.2700000000,-168.5400000000,12,0300sg0gtm7m
-84.2600000000,-168.5200000000,12,0300thzmzms3
-84.2500000000,-168.5000000000,12,0300twy01mtw
-84.2400000000,-168.4800000000,12,0300y0sd7myd
-84.2300000000,-168.4600000000,12,0300yd7htmzw
-84.2200000000,-168.4400000000,12,0300zh1wzw0g
-84.2100000000,-168.4200000000,12,0300zw031w1z
-84.2000000000,-168.4000000000,12,0300zzyg7w6g
-84.1900000000,-168.3800000000,12,030303tmtw7z
-84.1800000000,-168.3600000000,12,03030g7zzwth
-84.1700000000,-168.3400000000,12,03031m6d1wy0
-84.1600000000,-168.3200000000,12,03031z1h7wzh
-84.1500000000,-168.3000000000,12,030360zwtz03
-84.1400000000,-168.2800000000,12,03036dy0zz1m
-84.1300000000,-168.2600000000,12,03037hsg1z63
-84.1200000000,-168.2400000000,12,03037w7m7z7w
-84.1100000000,-168.2200000000,12,0303s01ztzsd
-84.1000000000,-168.2000000000,12,0303sd03zztw
-84.0900000000,-168.1800000000,12,0303sgzh1zyg
-84.0800000000,-168.1600000000,12,0303tmtw7zzz
-84.0700000000,-168.1400000000,12,0303tzs0y00g
-84.0600000000,-168.1200000000,12,0303y36g0060
-84.0500000000,-168.1000000000,12,0303yg1m607h
-84.0400000000,-168.0800000000,12,0303zhzzs0s0
-84.0300000000,-168.0600000000,12,0303zwy3y0tm
-84.0200000000,-168.0400000000,12,030d00th00y3
-84.0100000000,-168.0200000000,12,030d0d7w60zm
-84.0000000000,-168.0000000000,12,030d1h60s30d
-83.9900000000,-167.9800000000,12,030d1w0dy31w
-83.9800000000,-167.9600000000,12,030d1zzm036d
-83.9700000000,-167.9400000000,12,030d63tz637z
-83.9600000000,-167.9200000000,12,030d6gs3s3sg
-83.9500000000,-167.9000000000,12,030d7m6gy3tz
-83.9400000000,-167.8800000000,12,030d7z1w03zh
-83.9300000000,-167.8600000000,12,030ds3006d00
-83.9200000000,-167.8400000000,12,030dsdydsd1h
-83.9100000000,-167.8200000000,12,030dththyd63
-83.9000000000,-167.8000000000,12,030dtw7z0d7m
-83.8900000000,-167.7800000000,12,030dy0636ds3
-83.8800000000,-167.7600000000,12,030dyd0gsdtw
-83.8700000000,-167.7400000000,12,030dygzmydyd
-83.8600000000,-167.7200000000,12,030dzmy00dzw
-83.8500000000,-167.7000000000,12,030dzzsd6g0d
-83.8400000000,-167.6800000000,12,030g037hsg1z
-83.8300000000,-167.6600000000,12,030g0g1wyg6g
-83.8200000000,-167.6400000000,12,030g1m030g7z
-83.8100000000,-167.6200000000,12,030g1wyg6gth
-83.8000000000,-167.6000000000,12,030g60tmsgy0
-83.7900000000,-167.5800000000,12,030g6d7zygzh
-83.7800000000,-167.5600000000,12,030g7h6d1h03
-83.7700000000,-167.5400000000,12,030g7w1h7h1m
-83.7600000000,-167.5200000000,12,030g7zzwth63
-83.7500000000,-167.5000000000,12,030gs3y0zh7w
-83.7400000000,-167.4800000000,12,030gsgsg1hsd
-83.7300000000,-167.4600000000,12,030gtm7m7htw
-83.7200000000,-167.4400000000,12,030gtz1zthyg
-83.7100000000,-167.4200000000,12,030gy303zhzz
-83.7000000000,-167.4000000000,12,030gydzh1m0g
-83.6900000000,-167.3800000000,12,030gzhtw7m60
-83.6800000000,-167.3600000000,12,030gzws0tm7h
-83.6700000000,-167.3400000000,12,031h006dzms0
-83.6600000000,-167.3200000000,12,031h0d1m1mtm
-83.6500000000,-167.3000000000,12,031h0gzz7my3
-83.6400000000,-167.2800000000,12,031h1my3tmzm
-83.6300000000,-167.2600000000,12,031h1zsgzw0d
-83.6200000000,-167.2400000000,12,031h637w1w1w
-83.6100000000,-167.2200000000,12,031h6g607w6d
-83.6000000000,-167.2000000000,12,031h7m0dtw7z
-83.5900000000,-167.1800000000,12,031h7wzhzwsg
-83.5800000000,-167.1600000000,12,031hs0tz1wtz
-83.5700000000,-167.1400000000,12,031hsds37wzh
-83.5600000000,-167.1200000000,12,031hth6gtz00
-83.5500000000,-167.1000000000,12,031htw1mzz1h
-83.5400000000,-167.0800000000,12,031hy0001z63
-83.5300000000,-167.0600000000,12,031hy3yd7z7m
-83.5200000000,-167.0400000000,12,031hygthtzs3
-83.5100000000,-167.0200000000,12,031hzm7wzztm
-83.5000000000,-167.0000000000,12,031hzz631zyd
-83.4900000000,-166.9800000000,12,031m030g7zzw
-83.4800000000,-166.9600000000,12,031m0dzmy00d
-83.4700000000,-166.9400000000,12,031m1hy0001z
-83.4600000000,-166.9200000000,12,031m1wsd606g
-83.4500000000,-166.9000000000,12,031m607hs07z
-83.4400000000,-166.8800000000,12,031m6d1wy0th
-83.4300000000,-166.8600000000,12,031m7h0300y0
-83.4200000000,-166.8400000000,12,031m7myg60zh
-83.4100000000,-166.8200000000,12,031m7ztms303
-83.4000000000,-166.8000000000,12,031ms37zy31m
-83.3900000000,-166.7800000000,12,031msg6d0363
-83.3800000000,-166.7600000000,12,031mtm1h637w
-83.3700000000,-166.7400000000,12,031mtwzws3sd
-83.3600000000,-166.7200000000,12,031my0y0y3tw
-83.3500000000,-166.7000000000,12,031mydsg03yg
-83.3400000000,-166.6800000000,12,031mzh7m63zz
-83.3300000000,-166.6600000000,12,031mzw1zsd0g
-83.3200000000,-166.6400000000,12,031w0003yd60
-83.3100000000,-166.6200000000,12,031w03zh0d7h
-83.3000000000,-166.6000000000,12,031w0gtw6ds0
-83.2900000000,-166.5800000000,12,031w1ms0sdtm
-83.2800000000,-166.5600000000,12,031w1z6dydy3
-83.2700000000,-166.5400000000,12,031w631m0dzm
-83.2600000000,-166.5200000000,12,031w6dzz6g0d
-83.2500000000,-166.5000000000,12,031w7hy3sg1w
-83.2400000000,-166.4800000000,12,031w7wsgyg6d
-83.2300000000,-166.4600000000,12,031ws07w0g7z
-83.2200000000,-166.4400000000,12,031wsd606gsg
-83.2100000000,-166.4200000000,12,031wth0dsgtz
-83.2000000000,-166.4000000000,12,031wtmzhygzh
-83.1900000000,-166.3800000000,12,031wtztz1h00
-83.1800000000,-166.3600000000,12,031wy3s37h1h
-83.1700000000,-166.3400000000,12,031wyg6gth60
-83.1600000000,-166.3200000000,12,031wzm1mzh7m
-83.1500000000,-166.3000000000,12,031wzz001hs3
-83.1400000000,-166.2800000000,12,031z00yd7htm
-83.1300000000,-166.2600000000,12,031z0dththyd
-83.1200000000,-166.2400000000,12,031z1h7wzhzw
-83.1100000000,-166.2200000000,12,031z1w631m0d
-83.1000000000,-166.2000000000,12,031z600g7m1z
-83.0900000000,-166.1800000000,12,031z63zmtm6g
-83.0800000000,-166.1600000000,12,031z6gtzzm7z
-83.0700000000,-166.1400000000,12,031z7msd1mth
-83.0600000000,-166.1200000000,12,031z7z7h7my0
-83.0500000000,-166.1000000000,12,031zs31wtmzh
-83.0400000000,-166.0800000000,12,031zsg00zw03
-83.0300000000,-166.0600000000,12,031zthyg1w1m
-83.0200000000,-166.0400000000,12,031ztwtm7w63
-83.0100000000,-166.0200000000,12,031zy07ztw7w
-83.0000000000,-166.0000000000,12,031zyd63zwsd
-82.9900000000,-165.9800000000,12,031zzh1h1wtw
-82.9800000000,-165.9600000000,12,031zzmzw7wyg
-82.9700000000,-165.9400000000,12,031zzzy0twzz
-82.9600000000,-165.9200000000,12,036003sdzz0g
-82.9500000000,-165.9000000000,12,03600g7m1z60
-82.9400000000,-165.8800000000,12,03601m1z7z7h
-82.9300000000,-165.8600000000,12,03601z03tzs0
-82.9200000000,-165.8400000000,12,036060ygzztm
-82.9100000000,-165.8200000000,12,03606dtw1zy3
-82.9000000000,-165.8000000000,12,03607hs07zzm
-82.8900000000,-165.7800000000,12,03607w6dy00d
-82.8800000000,-165.7600000000,12,0360s01m001w
-82.8700000000,-165.7400000000,12,0360s3zz606d
-82.8600000000,-165.7200000000,12,0360sgy3s07z
-82.8500000000,-165.7000000000,12,0360tmsgy0sg
-82.8400000000,-165.6800000000,12,0360tz7w00tz
-82.8300000000,-165.6600000000,12,0360y36060yg
-82.8200000000,-165.6400000000,12,0360yg0ds300
-82.8100000000,-165.6200000000,12,0360zhzhy31h
-82.8000000000,-165.6000000000,12,0360zwtz0360
-82.7900000000,-165.5800000000,12,036300s3637m
-82.7800000000,-165.5600000000,12,03630d6gs3s3
-82.7700000000,-165.5400000000,12,03631h1my3tm
-82.7600000000,-165.5200000000,12,03631w0003yd
-82.7500000000,-165.5000000000,12,03631zyd63zw
-82.7400000000,-165.4800000000,12,036363thsd0d
-82.7300000000,-165.4600000000,12,03636g7wyd1z
-82.7200000000,-165.4400000000,12,03637m630d6g
-82.7100000000,-165.4200000000,12,03637z0g6d7z
-82.7000000000,-165.4000000000,12,0363s0zmsdth
-82.6900000000,-165.3800000000,12,0363sdtzydy0
-82.6800000000,-165.3600000000,12,0363thsd0dzh
-82.6700000000,-165.3400000000,12,0363tw7h6g03
-82.6600000000,-165.3200000000,12,0363y01wsg1m
-82.6500000000,-165.3000000000,12,0363yd00yg63
-82.6400000000,-165.2800000000,12,0363ygyg0g7w
-82.6300000000,-165.2600000000,12,0363zmtm6gsd
-82.6200000000,-165.2400000000,12,0363zz7zsgtw
-82.6100000000,-165.2200000000,12,036d0363ygyg
-82.6000000000,-165.2000000000,12,036d0g1h0gzz
-82.5900000000,-165.1800000000,12,036d1hzw7h0g
-82.5800000000,-165.1600000000,12,036d1wy0th60
-82.5700000000,-165.1400000000,12,036d60sdzh7h
-82.5600000000,-165.1200000000,12,036d6d7m1hs0
-82.5500000000,-165.1000000000,12,036d7h1z7htm
-82.5400000000,-165.0800000000,12,036d7w03thy3
-82.5300000000,-165.0600000000,12,036d7zygzhzm
-82.5200000000,-165.0400000000,12,036ds3tw1m0d
-82.5100000000,-165.0200000000,12,036dsgs07m1w
-82.5000000000,-165.0000000000,12,036dtm6dtm6d
-82.4900000000,-164.9800000000,12,036dtz1hzm7w
-82.4800000000,-164.9600000000,12,036dy0zz1msg
-82.4700000000,-164.9400000000,12,036dydy37mtz
-82.4600000000,-164.9200000000,12,036dzhsgtmyg
-82.4500000000,-164.9000000000,12,036dzw7mzw00
-82.4400000000,-164.8800000000,12,036g00601w1h
-82.4300000000,-164.8600000000,12,036g0d0d7w60
-82.4200000000,-164.8400000000,12,036g0gzhtw7m
-82.4100000000,-164.8200000000,12,036g1mtwzws3
-82.4000000000,-164.8000000000,12,036g1zs31wtm
-82.3900000000,-164.7800000000,12,036g636g7wyd
-82.3800000000,-164.7600000000,12,036g6g1mtwzw
-82.3700000000,-164.7400000000,12,036g7hzzzz0d
-82.3600000000,-164.7200000000,12,036g7wyd1z1z
-82.3500000000,-164.7000000000,12,036gs0th7z6g
-82.3400000000,-164.6800000000,12,036gsd7wtz7z
-82.3300000000,-164.6600000000,12,036gth60zzth
-82.3200000000,-164.6400000000,12,036gtw0g1zy0
-82.3100000000,-164.6200000000,12,036gtzzm7zzh
-82.3000000000,-164.6000000000,12,036gy3tzy003
-82.2900000000,-164.5800000000,12,036gygsd001m
-82.2800000000,-164.5600000000,12,036gzm7h6063
-82.2700000000,-164.5400000000,12,036gzz1ws07w
-82.2600000000,-164.5200000000,12,037h0300y0sd
-82.2500000000,-164.5000000000,12,037h0dyg00tw
-82.2400000000,-164.4800000000,12,037h1htm60yg
-82.2300000000,-164.4600000000,12,037h1w7zs0zz
-82.2200000000,-164.4400000000,12,037h6063y30g
-82.2100000000,-164.4200000000,12,037h6d1h0360
-82.2000000000,-164.4000000000,12,037h6gzw637h
-82.1900000000,-164.3800000000,12,037h7my0s3s0
-82.1800000000,-164.3600000000,12,037h7zsdy3tm
-82.1700000000,-164.3400000000,12,037hs37m03y3
-82.1600000000,-164.3200000000,12,037hsg1z63zm
-82.1500000000,-164.3000000000,12,037htm03sd03
-82.1400000000,-164.2800000000,12,037htwygyd1w
-82.1300000000,-164.2600000000,12,037hy0tw0d6d
-82.1200000000,-164.2400000000,12,037hyds06d7w
-82.1100000000,-164.2200000000,12,037hzh6dsdsg
-82.1000000000,-164.2000000000,12,037hzw1hydtz
-82.0900000000,-164.1800000000,12,037hzzzz0dyg
-82.0800000000,-164.1600000000,12,037m03y36g00
-82.0700000000,-164.1400000000,12,037m0gsgsg1h
-82.0600000000,-164.1200000000,12,037m1m7myg60
-82.0500000000,-164.1000000000,12,037m1z600g7m
-82.0400000000,-164.0800000000,12,037m630d6gs3
-82.0300000000,-164.0600000000,12,037m6dzhsgtm
-82.0200000000,-164.0400000000,12,037m7htwygyd
-82.0100000000,-164.0200000000,12,037m7ws30gzw
-82.0000000000,-164.0000000000,12,037ms06g7h0d
-81.9900000000,-163.9800000000,12,037msd1mth1z
-81.9800000000,-163.9600000000,12,037msgzzzh6g
-81.9700000000,-163.9400000000,12,037mtmyd1h7z
-81.9600000000,-163.9200000000,12,037mtzth7hth
-81.9500000000,-163.9000000000,12,037my37wthy0
-81.9400000000,-163.8800000000,12,037myg60zhzh
-81.9300000000,-163.8600000000,12,037mzm0g1m03
-81.9200000000,-163.8400000000,12,037mzwzm7m1m
-81.9100000000,-163.8200000000,12,037w00tztm63
-81.9000000000,-163.8000000000,12,037w0ds3zm7w
-81.8900000000,-163.7800000000,12,037w1h7h1msd
-81.8800000000,-163.7600000000,12,037w1w1w7mtw
-81.8700000000,-163.7400000000,12,037w6000tmyg
-81.8600000000,-163.7200000000,12,037w63ydzmzz
-81.8500000000,-163.7000000000,12,037w6gtm1w0g
-81.8400000000,-163.6800000000,12,037w7m7z7w60
-81.8300000000,-163.6600000000,12,037w7z63tw7h
-81.8200000000,-163.6400000000,12,037ws30gzws0
-81.8100000000,-163.6200000000,12,037wsdzw1wth
-81.8000000000,-163.6000000000,12,037wthy07wy3
-81.7900000000,-163.5800000000,12,037wtwsdtwzm
-81.7800000000,-163.5600000000,12,037wy07hzz03
-81.7700000000,-163.5400000000,12,037wyd1z1z1w
-81.7600000000,-163.5200000000,12,037wzh037z6d
-81.7500000000,-163.5000000000,12,037wzmygtz7w
-81.7400000000,-163.4800000000,12,037wzztmzzsg
-81.7300000000,-163.4600000000,12,037z03s01ztz
-81.7200000000,-163.4400000000,12,037z0g6d7zyg
-81.7100000000,-163.4200000000,12,037z1m1hy000
-81.7000000000,-163.4000000000,12,037z1wzz001h
-81.6900000000,-163.3800000000,12,037z60y36060
-81.6800000000,-163.3600000000,12,037z6dsgs07m
-81.6700000000,-163.3400000000,12,037z7h7my0s3
-81.6600000000,-163.3200000000,12,037z7w6000tm
-81.6500000000,-163.3000000000,12,037zs00d60yd
-81.6400000000,-163.2800000000,12,037zs3zhs0zw
-81.6300000000,-163.2600000000,12,037zsgtwy30d
-81.6200000000,-163.2400000000,12,037ztms3031z
-81.6100000000,-163.2200000000,12,037ztz6g636g
-81.6000000000,-163.2000000000,12,037zy31ms37z
-81.5900000000,-163.1800000000,12,037zydzzy3th
-81.5800000000,-163.1600000000,12,037zzhyd03y0
-81.5700000000,-163.1400000000,12,037zzwth63zh
-81.5600000000,-163.1200000000,12,03s0007wsd03
-81.5500000000,-163.1000000000,12,03s00d60yd1m
-81.5400000000,-163.0800000000,12,03s01h0g0d63
-81.5300000000,-163.0600000000,12,03s01mzm6d7w
-81.5200000000,-163.0400000000,12,03s01ztzsdsd
-81.5100000000,-163.0200000000,12,03s063s3ydtw
-81.5000000000,-163.0000000000,12,03s06g7h0dyg
-81.4900000000,-162.9800000000,12,03s07m1w6dzz
-81.4800000000,-162.9600000000,12,03s07z00sg0g
-81.4700000000,-162.9400000000,12,03s0s0ydyg1z
-81.4600000000,-162.9200000000,12,03s0sdtm0g7h
-81.4500000000,-162.9000000000,12,03s0th7z6gs0
-81.4400000000,-162.8800000000,12,03s0tw63sgth
-81.4300000000,-162.8600000000,12,03s0y00gygy3
-81.4200000000,-162.8400000000,12,03s0y3zw0gzm
-81.4100000000,-162.8200000000,12,03s0ygy07h03
-81.4000000000,-162.8000000000,12,03s0zmsdth1w
-81.3900000000,-162.7800000000,12,03s0zz7hzh6d
-81.3800000000,-162.7600000000,12,03s3031z1h7w
-81.3700000000,-162.7400000000,12,03s30g037hsg
-81.3600000000,-162.7200000000,12,03s31hygthtz
-81.3500000000,-162.7000000000,12,03s31wtmzhyg
-81.3400000000,-162.6800000000,12,03s360s01m00
-81.3300000000,-162.6600000000,12,03s36d6d7m1h
-81.3200000000,-162.6400000000,12,03s37h1htm60
-81.3100000000,-162.6200000000,12,03s37mzwzm7m
-81.3000000000,-162.6000000000,12,03s37zy31ms3
-81.2900000000,-162.5800000000,12,03s3s3sg7mtm
-81.2800000000,-162.5600000000,12,03s3sg7mtmyd
-81.2700000000,-162.5400000000,12,03s3tm1zzmzw
-81.2600000000,-162.5200000000,12,03s3tz0d1w0d
-81.2500000000,-162.5000000000,12,03s3y0zh7w1z
-81.2400000000,-162.4800000000,12,03s3ydtwtw6g
-81.2300000000,-162.4600000000,12,03s3zhs0zw7z
-81.2200000000,-162.4400000000,12,03s3zw6g1wth
-81.2100000000,-162.4200000000,12,03sd001m7wy0
-81.2000000000,-162.4000000000,12,03sd03zztwzh
-81.1900000000,-162.3800000000,12,03sd0gy3zz03
-81.1800000000,-162.3600000000,12,03sd1mth1z1m
-81.1700000000,-162.3400000000,12,03sd1z7w7z63
-81.1600000000,-162.3200000000,12,03sd6360tz7w
-81.1500000000,-162.3000000000,12,03sd6g0dzzsd
-81.1400000000,-162.2800000000,12,03sd7hzm1ztw
-81.1300000000,-162.2600000000,12,03sd7wtz7zyd
-81.1200000000,-162.2400000000,12,03sds0s3tzzz
-81.1100000000,-162.2200000000,12,03sdsd7h000g
-81.1000000000,-162.2000000000,12,03sdth1w601z
-81.0900000000,-162.1800000000,12,03sdtw00s07h
-81.0800000000,-162.1600000000,12,03sdtzydy0s0
-81.0700000000,-162.1400000000,12,03sdy3tm00th
-81.0600000000,-162.1200000000,12,03sdyg7z60y3
-81.0500000000,-162.1000000000,12,03sdzm63s0zm
-81.0400000000,-162.0800000000,12,03sdzz0gy303
-81.0300000000,-162.0600000000,12,03sg00zw031w
-81.0200000000,-162.0400000000,12,03sg0dy0636d
-81.0100000000,-162.0200000000,12,03sg1hsds37w
-81.0000000000,-162.0000000000,12,03sg1w7hy3sg
-80.9900000000,-161.9800000000,12,03sg601z03tz
-80.9800000000,-161.9600000000,12,03sg6d0363yg
-80.9700000000,-161.9400000000,12,03sg6gygsd00
-80.9600000000,-161.9200000000,12,03sg7mtmyd1h
-80.9500000000,-161.9000000000,12,03sg7zs00d60
-80.9400000000,-161.8800000000,12,03sgs36d6d7m
-80.9300000000,-161.8600000000,12,03sgsg1hsds3
-80.9200000000,-161.8400000000,12,03sgthzwydtm
-80.9100000000,-161.8200000000,12,03sgtwy30dyd
-80.9000000000,-161.8000000000,12,03sgy0sg6dzw
-80.8900000000,-161.7800000000,12,03sgyd7msg0d
-80.8800000000,-161.7600000000,12,03sgzh1zyg1z
-80.8700000000,-161.7400000000,12,03sgzw0d0g6g
-80.8600000000,-161.7200000000,12,03sgzzzh6g7z
-80.8500000000,-161.7000000000,12,03th03twsgth
-80.8400000000,-161.6800000000,12,03th0gs0ygy0
-80.8300000000,-161.6600000000,12,03th1m6g0gzh
-80.8200000000,-161.6400000000,12,03th1z1m7h03
-80.8100000000,-161.6200000000,12,03th60zzth1m
-80.8000000000,-161.6000000000,12,03th6dy3zh63
-80.7900000000,-161.5800000000,12,03th7hth1h7m
-80.7800000000,-161.5600000000,12,03th7w7w7hsd
-80.7700000000,-161.5400000000,12,03ths060thtw
-80.7600000000,-161.5200000000,12,03thsd0dzhyd
-80.7500000000,-161.5000000000,12,03thsgzm1hzz
-80.7400000000,-161.4800000000,12,03thtmtz7m0g
-80.7300000000,-161.4600000000,12,03thtzs3tm1z
-80.7200000000,-161.4400000000,12,03thy36gzm7h
-80.7100000000,-161.4200000000,12,03thyg1w1ms0
-80.7000000000,-161.4000000000,12,03thzm007mth
-80.6900000000,-161.3800000000,12,03thzwydtmy3
-80.6800000000,-161.3600000000,12,03tm00thzmzm
-80.6700000000,-161.3400000000,12,03tm0d7z1w03
-80.6600000000,-161.3200000000,12,03tm1h637w1w
-80.6500000000,-161.3000000000,12,03tm1w0gtw6d
-80.6400000000,-161.2800000000,12,03tm1zzmzw7w
-80.6300000000,-161.2600000000,12,03tm63y01wsg
-80.6200000000,-161.2400000000,12,03tm6gsd7wtz
-80.6100000000,-161.2200000000,12,03tm7m7htwyg
-80.6000000000,-161.2000000000,12,03tm7z1wzz00
-80.5900000000,-161.1800000000,12,03tms3031z1h
-80.5800000000,-161.1600000000,12,03tmsdyg7z60
-80.5700000000,-161.1400000000,12,03tmthtmtz7m
-80.5600000000,-161.1200000000,12,03tmtw7zzzs3
-80.5500000000,-161.1000000000,12,03tmy06d1ztm
-80.5400000000,-161.0800000000,12,03tmyd1h7zyd
-80.5300000000,-161.0600000000,12,03tmygzwtzzw
-80.5200000000,-161.0400000000,12,03tmzmy3000d
-80.5100000000,-161.0200000000,12,03tmzzsg601z
-80.5000000000,-161.0000000000,12,03tw037ms06g
-80.4900000000,-160.9800000000,12,03tw0g1zy07z
-80.4800000000,-160.9600000000,12,03tw1m0d00th
-80.4700000000,-160.9400000000,12,03tw1wzh60y0
-80.4600000000,-160.9200000000,12,03tw60tws0zh
-80.4500000000,-160.9000000000,12,03tw6ds0y300
-80.4400000000,-160.8800000000,12,03tw7h6g031m
